oferta,precio,mts,recamaras,bathrooms,lat,lon,fecha_consulta,fuente,precio_m2
casa en  versalles villa del real 1ra seccion ensenada baja california mexico,358600.0,100.0,2,1,31.7958488,-116.584675,2025-09-27 23:03:14.104353,icasas,3586.0
casa en  lomas de ensenada 388 lomas de la presa ensenada baja california mexico,535000.0,101.0,3,1,31.9002265,-116.5718565,2025-09-27 23:03:14.104353,icasas,5297.029702970297
casa en  el delfin fraccionamento porticos del mar ensenada baja california mexico,436000.0,90.0,2,1,31.782055,-116.5836994,2025-09-27 23:03:14.104353,icasas,4844.444444444444
casa en  lomas de nopolo 279 lomas de la presa 22813 ensenada b.c. mexico,781906.0,62.0,2,1,31.9001306,-116.5693228,2025-09-27 23:03:14.104353,icasas,12611.387096774193
casa en  bucaneros playa ensenada ensenada baja california mexico,750000.0,162.0,3,2,31.8544067,-116.6141518,2025-09-27 23:03:14.104353,icasas,4629.62962962963
casa en  versalles villa del real 1ra seccion ensenada baja california mexico,358000.0,90.0,2,1,31.7958488,-116.584675,2025-09-27 23:03:14.104353,icasas,3977.777777777778
casa en  pascual 1564 villa residencial del rey ii 22785 ensenada baja california mexico,760400.0,55.0,2,1,31.7894807,-116.5603309,2025-09-27 23:03:14.104353,icasas,13825.454545454546
casa en  predio para vivienda col moderna bahia asuncion moderna ensenada baja california mexico,443000.0,285.0,4,2,31.8705281,-116.6477362,2025-09-27 23:03:14.104353,icasas,1554.3859649122808
casa en  avenida 18 de marzo 1751 hidalgo ensenada baja california 22880 mex,850000.0,436.0,5,4,31.85717276,-116.59094945,2025-09-27 23:03:14.104353,icasas,1949.5412844036698
casa en  bahia magdalena moderna ensenada baja california mexico,1068542.0,120.0,3,1,31.8706181,-116.643598,2025-09-27 23:03:14.104353,icasas,8904.516666666666
casa en  gibraltar mediterraneo ensenada baja california mexico,704564.0,120.0,3,1,31.8842691,-116.6138297,2025-09-27 23:03:14.104353,icasas,5871.366666666667
casa en  nogal 1123 villa residencial del prado i ensenada baja california mexico,555000.0,159.0,3,1,31.9049319,-116.5935393,2025-09-27 23:03:14.104353,icasas,3490.566037735849
casa en  gibraltar 112 mediterraneo ensenada baja california mexico,800100.0,,3,1,31.8829967,-116.6134355,2025-09-27 23:03:14.104353,icasas,
casa en  valle dorado ensenada,650000.0,400.0,5,4,31.83016,-116.5928563,2025-09-27 23:03:14.104353,icasas,1625.0
casa en  alicante exejido chapultepec 22785 ensenada b.c. mexico,550440.0,120.0,3,1,31.7695679,-116.5679361,2025-09-27 23:03:14.104353,icasas,4587.0
casa en  calle adolfo lopez mateos 1434 villa residencial del prado ii 22819 rancho verde baja california mexico,780920.0,100.0,3,1,31.9139663,-116.5851548,2025-09-27 23:03:14.104353,icasas,7809.2
casa en  mar 22813 ensenada baja california mexico,1134640.0,210.0,3,1,31.8987756,-116.5772048,2025-09-27 23:03:14.104353,icasas,5403.047619047619
casa en  av del fresno 182 fraccionamiento los encinos 22819 ensenada baja california mexico,777040.0,120.0,3,1,31.9103368,-116.5988734,2025-09-27 23:03:14.104353,icasas,6475.333333333333
casa en  circuito de los encinos 881 fraccionamiento los encinos 22819 ensenada baja california mexico,677360.0,65.0,2,1,31.9056769,-116.6003502,2025-09-27 23:03:14.104353,icasas,10420.923076923076
casa en  av del fresno fraccionamiento los encinos ensenada baja california mexico,400000.0,120.0,2,1,31.9112797,-116.5989865,2025-09-27 23:03:14.104353,icasas,3333.3333333333335
casa en  villa fontana popular valle verde 2 ensenada baja california mexico,353552.0,120.0,3,1,31.8904227,-116.6045081,2025-09-27 23:03:14.104353,icasas,2946.266666666667
casa en  c. corona 249 22813 ensenada b.c. mexico,526000.0,170.0,2,1,31.9087497,-116.5823022,2025-09-27 23:03:14.104353,icasas,3094.1176470588234
casa en  calle andromeda del sol ensenada baja california mexico,510000.0,165.0,4,2,31.9071026,-116.5819282,2025-09-27 23:03:14.104353,icasas,3090.909090909091
casa en  versalles villa del real 1ra seccion ensenada baja california mexico,358000.0,120.0,3,2,31.7958488,-116.584675,2025-09-27 23:03:14.104353,icasas,2983.3333333333335
casa en  sta. maria nueva ensenada ensenada baja california mexico,448441.0,70.0,3,1,31.8551532,-116.6012277,2025-09-27 23:03:14.104353,icasas,6406.3
casa en  jojoba fraccionamiento los encinos ensenada baja california mexico,433060.0,45.0,2,1,31.9061042,-116.6022198,2025-09-27 23:03:14.104353,icasas,9623.555555555555
casa en  paseo del prado villa residencial del prado i ensenada baja california mexico,495550.0,90.0,3,1,31.9057011,-116.5930004,2025-09-27 23:03:14.104353,icasas,5506.111111111111
casa en  avenida pasaeo de los balcanes fraccionamiento del sol ensenada baja california mexico,370403.0,60.0,2,1,31.9062597,-116.584962,2025-09-27 23:03:14.104353,icasas,6173.383333333333
casa en  lomas de ensenada lomas de la presa ensenada baja california mexico,508000.0,40.0,2,1,31.900672,-116.5707514,2025-09-27 23:03:14.104353,icasas,12700.0
casa en  lago chaira valle dorado ensenada baja california mexico,850000.0,453.0,4,3,31.8298007,-116.5949506,2025-09-27 23:03:14.104353,icasas,1876.3796909492273
casa en  vista hermosa ensenada baja california mexico,466743.0,95.0,2,1,31.8157237,-116.5912113,2025-09-27 23:03:14.104353,icasas,4913.0842105263155
casa en  calle huerta puerta del mar vista hermosa ensenada baja california mexico,469460.0,95.0,2,1,31.8151201,-116.5930519,2025-09-27 23:03:14.104353,icasas,4941.684210526316
casa en  fraccionamiento del sol ensenada baja california mexico,876030.0,77.0,2,1,31.8850996,-116.648334,2025-09-27 23:03:14.104353,icasas,11377.012987012988
casa en  las lomitas ensenada baja california mexico,1165276.0,310.0,4,2,31.8835855,-116.5860511,2025-09-27 23:03:14.104353,icasas,3758.9548387096775
casa en  abelardo l. rodriguez parcela tres 22819 ensenada b.c. mexico,380000.0,110.0,3,2,31.9129381,-116.5852245,2025-09-27 23:03:14.104353,icasas,3454.5454545454545
casa en  c. homero 619 villa residencial del rey ii 22785 ensenada b.c. mexico,500000.0,100.0,2,2,31.7888417,-116.5637449,2025-09-27 23:03:14.104353,icasas,5000.0
casa en  fraccionamiento del sol ensenada baja california mexico,590000.0,100.0,3,1,31.8850996,-116.648334,2025-09-27 23:03:14.104353,icasas,5900.0
casa en  bahia magdalena 162 moderna ensenada baja california mexico,490000.0,202.0,4,2,31.8714669,-116.6410897,2025-09-27 23:03:14.104353,icasas,2425.7425742574255
casa en  calle andromeda 225 del sol ensenada baja california mexico,580000.0,158.0,3,1,31.9081883,-116.5825128,2025-09-27 23:03:14.104353,icasas,3670.8860759493673
casa en  c. corona 22813 ensenada b.c. mexico,526000.0,250.0,3,1,31.9089321,-116.5814171,2025-09-27 23:03:14.104353,icasas,2104.0
casa en  calle ariel 372 22813 ensenada baja california mexico,750200.0,45.0,2,1,31.9064049,-116.5812204,2025-09-27 23:03:14.104353,icasas,16671.11111111111
casa en  calle constituyentes de 1917 piedras negras ensenada baja california mexico,915000.0,135.0,2,1,31.8782168,-116.6013236,2025-09-27 23:03:14.104353,icasas,6777.777777777777
casa en  calle hierro 275 vista hermosa ensenada baja california mexico,726000.0,,3,1,31.8159835,-116.5892831,2025-09-27 23:03:14.104353,icasas,
casa en  villas del sol ensenada baja california mexico,526000.0,100.0,3,2,31.9055374,-116.5853139,2025-09-27 23:03:14.104353,icasas,5260.0
casa en  calle corona 247 ensenada baja california mexico,526000.0,96.0,2,1,31.9086722,-116.5824635,2025-09-27 23:03:14.104353,icasas,5479.166666666667
casa en  c. ariel 22813 ensenada b.c. mexico,586000.0,90.0,2,1,31.9067445,-116.5811971,2025-09-27 23:03:14.104353,icasas,6511.111111111111
casa en  c. andromeda 22813 ensenada b.c. mexico,580000.0,110.0,2,1,31.9071026,-116.5819282,2025-09-27 23:03:14.104353,icasas,5272.727272727273
casa en  boulevard kumiai 719 colinas del magisterio ensenada baja california mexico,565000.0,,3,2,31.9011488,-116.5751283,2025-09-27 23:03:14.104353,icasas,
casa en  colinas del magisterio ensenada baja california mexico,600000.0,230.0,5,3,31.9018292,-116.5768362,2025-09-27 23:03:14.104353,icasas,2608.695652173913
casa en  villarino villa residencial del rey ensenada baja california mexico,482726.0,80.0,3,1,31.7812349,-116.5734974,2025-09-27 23:03:14.104353,icasas,6034.075
casa en  calle ignacio lopez rayon ensenada baja california mexico,458963.0,40.0,2,1,31.9162384,-116.5883257,2025-09-27 23:03:14.104353,icasas,11474.075
casa en  mision de san diego 1265 san borja residencial aeropuerto 22785 ensenada b.c. mexico,995000.0,380.0,4,2,31.7851611,-116.5901133,2025-09-27 23:03:14.104353,icasas,2618.4210526315787
casa en  c. hierro 276 vista hermosa 22896 ensenada b.c. mexico,726000.0,350.0,4,2,31.816517,-116.5903788,2025-09-27 23:03:14.104353,icasas,2074.285714285714
casa en  calle hierro vista hermosa ensenada baja california mexico,726000.0,115.0,4,3,31.8164316,-116.5899703,2025-09-27 23:03:14.104353,icasas,6313.04347826087
casa en  gibraltar 112 mediterraneo 22818 ensenada b.c. mexico,704564.0,280.0,3,2,31.8829841,-116.6134402,2025-09-27 23:03:14.104353,icasas,2516.3
casa en  c. huerta 248 vista hermosa 22896 ensenada b.c. mexico,670357.0,320.0,4,2,31.8151094,-116.5920175,2025-09-27 23:03:14.104353,icasas,2094.865625
casa en  villa residencial del rey ii ensenada baja california mexico,450000.0,63.0,2,1,31.7892931,-116.561723,2025-09-27 23:03:14.104353,icasas,7142.857142857143
casa en  profesor eduardo zamora magisterial ensenada baja california mexico,1171000.0,130.0,3,3,31.8899305,-116.5983444,2025-09-27 23:03:14.104353,icasas,9007.692307692309
casa en  adolfo ruiz cortines ensenada b.c. mexico,937000.0,110.0,3,1,31.8102728,-116.594897,2025-09-27 23:03:14.104353,icasas,8518.181818181818
casa en  ensenada baja california mexico,526000.0,149.0,3,2,31.8557021,-116.6057392,2025-09-27 23:03:14.104353,icasas,3530.201342281879
casa en  ensenada baja california mexico,471314.0,175.0,2,2,31.8557021,-116.6057392,2025-09-27 23:03:14.104353,icasas,2693.2228571428573
casa en  gregorio torres quintero 3574 emiliano zapata ensenada b.c. mexico,600000.0,200.0,4,1,31.8723738,-116.5789403,2025-09-27 23:03:14.104353,icasas,3000.0
casa en  bugambilias 229 lomas de valle verde 22810 ensenada b.c. mexico,1111400.0,90.0,3,1,31.8837961,-116.6005476,2025-09-27 23:03:14.104353,icasas,12348.888888888889
casa en  c. coral 2020 delgado 22840 ensenada b.c. mexico,575735.0,200.0,3,2,31.867919,-116.5855948,2025-09-27 23:03:14.104353,icasas,2878.675
departamento en  av. reforma 92 carlos pacheco 2 22839 ensenada b.c. mexico,446852.0,120.0,3,2,31.8804746,-116.6105554,2025-09-27 23:03:14.104353,icasas,3723.766666666667
casa en  c. huerta puerta del mar vista hermosa 22896 ensenada b.c. mexico,380000.0,240.0,4,3,31.8151201,-116.5930519,2025-09-27 23:03:14.104353,icasas,1583.3333333333333
casa en  c. coral maestros 22840 ensenada b.c. mexico,575735.0,200.0,3,2,31.8676668,-116.5872137,2025-09-27 23:03:14.104353,icasas,2878.675
casa en  c. corona 247 22813 ensenada b.c. mexico,526000.0,170.0,2,1,31.9086722,-116.5824635,2025-09-27 23:03:14.104353,icasas,3094.1176470588234
casa en  c. corona 251 22813 ensenada b.c. mexico,526000.0,165.0,2,1,31.9086764,-116.5822148,2025-09-27 23:03:14.104353,icasas,3187.878787878788
casa en  calle homero villa residencial del rey ii ensenada baja california mexico,475000.0,135.0,4,1,31.7884309,-116.563503,2025-09-27 23:03:14.104353,icasas,3518.5185185185187
casa en  mision de san diego 1265 san borja residencial aeropuerto 22785 ensenada b.c. mexico,995000.0,150.0,2,1,31.7851611,-116.5901133,2025-09-27 23:03:14.104353,icasas,6633.333333333333
casa en  salvia fraccionamiento los encinos 22819 ensenada b.c. mexico,565215.09,50.0,2,1,31.9070028,-116.5991812,2025-09-27 23:03:14.104353,icasas,11304.3018
casa en  bahia magdalena moderna ensenada baja california mexico,450000.0,320.0,3,2,31.8706181,-116.643598,2025-09-27 23:03:14.104353,icasas,1406.25
departamento en  el faro ensenada baja california mexico,493426.0,100.0,2,1,31.7814452,-116.6188531,2025-09-27 23:03:14.104353,icasas,4934.26
casa en  avenida ignacio lopez rayon aviacion ensenada baja california mexico,364316.0,40.0,2,1,31.8654232,-116.5959852,2025-09-27 23:03:14.104353,icasas,9107.9
casa en  18 de marzo hidalgo ensenada baja california mexico,780000.0,490.0,4,4,31.8576593,-116.586633,2025-09-27 23:03:14.104353,icasas,1591.8367346938776
casa en  calle corona 249 ensenada baja california mexico,526000.0,96.0,2,1,31.9087497,-116.5823022,2025-09-27 23:03:14.104353,icasas,5479.166666666667
casa en  mision de san diego san borja residencial aeropuerto 22785 ensenada b.c. mexico,658782.0,182.0,3,1,31.7851848,-116.5890129,2025-09-27 23:03:14.104353,icasas,3619.6813186813188
departamento en  calle 11 ulbrich ensenada baja california mexico,428250.0,45.0,2,1,31.8697564,-116.6052653,2025-09-27 23:03:14.104353,icasas,9516.666666666666
casa en  av. abelardo l. rodriguez costa azul 22890 ensenada baja california mexico,380000.0,210.0,2,1,31.8503521,-116.6034498,2025-09-27 23:03:14.104353,icasas,1809.5238095238096
casa en  versalles villa del real 1ra seccion ensenada baja california mexico,345500.0,100.0,3,2,31.7958488,-116.584675,2025-09-27 23:03:14.104353,icasas,3455.0
casa en  paseo de las flores valle dorado ensenada baja california mexico,832000.0,500.0,5,5,31.8375025,-116.5972494,2025-09-27 23:03:14.104353,icasas,1664.0
